Date Added,Name,Time,Artist,Album,Genre,Rating,Plays,Last Played
"4/2/11, 10:03 AM",Just The One (Lionheart's Festival Vocal Edit),5:55,Swedish House Mafia & Bruno Mars,,Progressive House,,4,"11/4/12, 8:24 PM"
"4/2/11, 10:03 AM",Summer Jam (D.O.N.S. Remix),6:00,The Underdog Project,,Progressive House,,20,"4/20/12, 10:06 PM"
"8/11/11, 10:08 PM",Melt My Heart to Stone (Urban Noize Remix) www.combomusic.com,2:46,Adele feat. Kanye West,www.combomusic.com,R&B,,4,"6/10/13, 3:44 AM"
"4/2/11, 10:00 AM",lonely -21st,3:58,Akon,trouble @ 21st Century Mp3,R&B,,11,"6/9/13, 9:11 PM"
"4/2/11, 10:00 AM",Nosy Neighbor ,4:05,Akon,,R&B,,4,"4/5/12, 2:30 PM"
"4/2/11, 12:00 PM",Bromance (Remix) [Radio Edit],3:17,Collin McLoughlin,www.GoodMusicAllDay.com,R&B,,12,"10/25/12, 11:19 PM"
"8/20/11, 10:46 AM",Amanama (Money),4:17,DJ Antoine feat. Timati,www.forlike.net,R&B,,19,"9/26/11, 5:09 PM"
"8/31/11, 6:54 AM",Drop It Low (Feat Chris Brown),3:14,Ester Dean,More Than A Game / www.best-clips.org,R&B,,8,"4/14/12, 12:02 PM"
"4/2/11, 10:02 AM",So High,5:07,John Legend,Get Lifted,R&B,,3,"3/11/12, 4:46 PM"
"4/2/11, 10:02 AM",ordinary people (album),4:42,John Legend,Get Lifted-(Sampler),R&B,,4,"8/23/12, 10:44 AM"
"4/2/11, 10:02 AM",Save Room,3:52,John Legend,Misc. Tracks,R&B,,2,"11/17/11, 3:00 AM"
"4/5/11, 4:46 PM",Limitless,3:44,Sid Sriram,www.GoodMusicAllDay.com,R&B,,,
"6/8/11, 4:49 PM",As We Enter (2010) [www.RnB4U.in],2:28,216 Nas And Damian Jr. Gong Marley,www.RnB4U.in,R&B,,22,"10/21/12, 12:47 PM"
"10/7/13, 6:53 PM",Right Now (Na Na Na),4:04,Akon,Right Now (Na Na Na) - Single,R&B/Soul,,3,"5/3/11, 11:14 PM"
"10/7/13, 6:53 PM",Troublemaker,3:57,Akon & Sweet Rush,Freedom,R&B/Soul,,7,"10/1/11, 2:18 AM"
"10/7/13, 6:53 PM",Beautiful,5:13,"Akon, Colby O'Donis & Kardinal Offishall",Freedom,R&B/Soul,,6,"6/9/13, 4:04 AM"
"10/7/13, 6:53 PM",I Need a Dollar (How to Make It In America),4:04,Aloe Blacc,I Need a Dollar (How to Make It In America) - EP,R&B/Soul,,72,"3/9/13, 10:47 PM"
"10/7/13, 6:53 PM",Rehab,3:33,Amy Winehouse,Back to Black,R&B/Soul,,4,"8/26/12, 2:21 PM"
"10/7/13, 6:53 PM",I've Got So Much to Give,5:21,Barry White,Barry White: All-Time Greatest Hits,R&B/Soul,,11,"12/11/13, 2:57 PM"
"10/7/13, 6:53 PM","Never, Never Gonna Give Ya Up",4:10,Barry White,Barry White: All-Time Greatest Hits,R&B/Soul,,14,"12/14/13, 1:38 PM"
"10/7/13, 6:53 PM","You're the First, the Last, My Everything",4:36,Barry White,Can't Get Enough,R&B/Soul,,3,"5/26/12, 3:23 AM"
"10/7/13, 6:53 PM",Can't Get Enough of Your Love Babe,3:50,Barry White,20th Century Masters - The Millennium Collection: The Best of Barry White,R&B/Soul,,,
"10/7/13, 6:53 PM",Can't Get Enough of Your Love Babe,3:46,Barry White,20th Century Masters - The Millennium Collection: The Best of Barry White,R&B/Soul,,8,"10/19/14, 4:32 AM"
"10/7/13, 6:53 PM",Beautiful People (Felix Cartal Club Remix),4:31,Chris Brown,Beautiful People (feat. Benny Benassi) [Remix] - EP,R&B/Soul,,3,"7/4/12, 8:42 AM"
"10/7/13, 6:53 PM",What You Got,4:05,Colby O'Donis,What You Got (feat. Akon) - Single,R&B/Soul,,3,"2/22/12, 3:29 PM"
"10/7/13, 6:53 PM",Hot Stuff (Let's Dance),3:39,Craig David,Hot Stuff (Let's Dance) - Single,R&B/Soul,,13,"9/7/13, 11:47 AM"
"10/7/13, 6:53 PM",Hot Stuff vs. World Hold On (Radio Edit),3:24,Craig David vs. Bob Sinclar,Hot Stuff (Let's Dance) - EP,R&B/Soul,,4,"3/12/13, 5:00 PM"
"10/7/13, 6:53 PM",Alphabetical Slaughter,4:48,DJ Kayslay,"The Streetsweeper, Vol. 2 - The Pain from the Game",R&B/Soul,,1,
"10/7/13, 6:53 PM",Last Dance (Single),3:20,Donna Summer,Greatest Hits,R&B/Soul,,5,"6/29/12, 9:26 PM"
"10/7/13, 6:53 PM",She Works Hard for the Money,5:21,Donna Summer,She Works Hard for the Money,R&B/Soul,,6,"10/19/14, 4:38 AM"
"10/7/13, 6:53 PM",Thong Song (Remix) [Radio Edit],4:07,"Dru Hill, Foxy Brown & Sisqó",Dru Hill: Hits,R&B/Soul,,6,"2/23/12, 10:07 PM"
"7/17/08, 6:46 AM",American Boy (feat. Kanye West),4:45,Estelle,Shine,R&B/Soul,,4,"10/25/13, 1:08 PM"
"10/7/13, 6:53 PM",Blame It (feat. T-Pain),4:50,Jamie Foxx,Intuition,R&B/Soul,,7,"10/16/13, 12:43 PM"
"10/7/13, 6:53 PM",Birthday Sex,3:46,Jeremih,Jeremih,R&B/Soul,,26,"6/9/13, 11:18 AM"
"10/7/13, 6:53 PM",Down On Me (feat. 50 Cent),3:48,Jeremih & 50 Cent,All About You (Deluxe Edition),R&B/Soul,,14,"9/22/12, 11:56 PM"
"10/7/13, 6:53 PM",Green Light (feat. André 3000),4:44,John Legend,Evolver,R&B/Soul,,4,"10/26/11, 11:07 AM"
"10/7/13, 6:53 PM",Turnin Me On (feat. Lil Wayne),4:06,Keri Hilson,,R&B/Soul,,5,"12/18/13, 7:46 PM"
"10/7/13, 6:53 PM",Knock You Down,5:26,"Keri Hilson, Kanye West & Ne-Yo",In a Perfect World... (Bonus Track Version),R&B/Soul,,6,"5/20/14, 10:42 AM"
"10/7/13, 6:53 PM",Don't Stay,4:00,Laura Izibor,Don't Stay - Single of the Week,R&B/Soul,,,
"10/7/13, 6:53 PM",Beggin',3:38,Madcon,Beggin' - Single,R&B/Soul,,10,"11/23/14, 7:36 PM"
"10/7/13, 6:53 PM",Big Poppa,4:10,The Notorious B.I.G.,Bad Boy's 10th Anniversary - The Hits,R&B/Soul,,11,"4/24/14, 10:49 AM"
"10/7/13, 6:53 PM",Champagne Red Lights,3:53,"O'Neal McKnight, Heavy D & Big Ali",Champagne Red Lights - Single,R&B/Soul,,8,"6/9/13, 4:16 AM"
"5/13/13, 11:00 PM","I'm Gonna Live Till I Die (Recorded Live at The Triple Door, Seattle, June 23, 2009)",3:33,Rodriguez,"Record Store Day 7""",R&B/Soul,,12,"12/16/14, 10:23 PM"
"10/7/13, 6:53 PM",Kiss from a Rose,4:48,Seal,Seal: Best 1991-2004 (Digital Version),R&B/Soul,,6,"6/9/13, 5:12 AM"
"10/7/13, 6:53 PM",Thong Song,4:14,Sisqó,Unleash the Dragon,R&B/Soul,,10,"12/18/13, 8:17 PM"
"10/7/13, 6:53 PM",Isn't She Lovely,6:34,Stevie Wonder,Songs in the Key of Life,R&B/Soul,,3,"4/17/12, 8:54 AM"
"10/7/13, 6:53 PM","Signed, Sealed, Delivered I'm Yours",2:40,Stevie Wonder,Stevie Wonder: The Definitive Collection,R&B/Soul,,6,"10/18/13, 11:32 AM"
"10/7/13, 6:53 PM",Superstition,4:26,Stevie Wonder,Stevie Wonder: The Definitive Collection,R&B/Soul,,1,"8/28/14, 4:49 PM"
"10/7/13, 6:53 PM",Superstition,4:05,Stevie Wonder,Stevie Wonder: The Definitive Collection,R&B/Soul,,15,"10/12/13, 6:07 PM"
"10/7/13, 6:53 PM",Walkin' On the Moon,4:15,The-Dream & Kanye West,Love Vs Money,R&B/Soul,,7,"6/9/13, 12:43 PM"
"8/23/12, 4:52 AM",You're The Fool (Disco Tech edit),3:15,The Three Degrees,JustExcellentBeats.com,R&B/Soul,,24,"10/19/12, 11:17 AM"
"10/7/13, 6:53 PM",Odnoklassnitsa (Classmate) [feat. GeeGun],4:27,Timati,Odnokassnitsa (Classmate) - Single,R&B/Soul,,14,
"10/7/13, 6:53 PM",DJ Got Us Fallin' In Love (feat. Pitbull),3:42,Usher,DJ Got Us Fallin' In Love (feat. Pitbull) - Single,R&B/Soul,,31,"6/10/13, 7:53 AM"
"10/7/13, 6:53 PM",Love In This Club,4:21,Usher,Love In This Club (feat. Young Jeezy) - Single,R&B/Soul,,,
"10/7/13, 6:53 PM",OMG (feat. will.i.am),4:29,Usher,Raymond v Raymond,R&B/Soul,,30,"3/8/13, 1:22 AM"
"10/7/13, 6:53 PM",Love In This Club (feat. Young Jeezy),4:27,Usher & Young Jeezy,Love In This Club (feat. Young Jeezy) - Single,R&B/Soul,,1,
"4/2/12, 4:56 AM",212,3:22,Azealia Banks,www.detailsofmylife.net,Rap,,2,"4/7/12, 12:46 PM"
"11/28/11, 7:55 PM",The Choice Is Yours,3:23,Black Sheep,A Wolf in Sheep's Clothing [Clean],Rap,,4,"6/8/13, 7:44 PM"
"1/14/12, 2:25 PM",Sinister,4:48,Byron,,Rap,,2,"8/6/12, 9:00 AM"
"4/9/13, 4:20 PM",Happy Feat Derek Martin,3:55,C2C,Et Musique Pour Tous,Rap,,19,"6/16/13, 5:31 PM"
"4/2/11, 10:02 AM",All Falls Down (feat. Syleena,3:44,Kanye West,College Dropout,Rap,,12,"11/4/12, 9:08 PM"
"4/2/11, 10:04 AM",Pussy Money Weed,5:29,Lil Wayne,Carter 3,Rap,,1,"9/3/11, 5:01 PM"
"4/2/11, 10:03 AM",Book is Life,3:20,Shkiper,,Rap,,1,"9/21/11, 6:23 PM"
"4/2/11, 10:04 AM",Wiz Khalifa Vs. Empire of the Sun,4:02,Wiz Khalifa,BrandNewMuzik.com,Rap,,61,"6/9/13, 6:34 AM"
"8/31/11, 6:54 AM",This Plane,3:16,Wiz Khalifa,Deal Or No Deal,Rap,,3,"3/11/12, 10:24 AM"
"10/26/13, 4:59 PM",Louis XIII (Ft. King T & Tha Alkaholiks),2:42,Xzibit,Napalm,Rap,,3,"10/26/13, 9:03 PM"
"4/2/11, 10:02 AM",Jesus Walks,3:32,Kanye West,COLLEGE DROP-OUT,Rap & Hip Hop,,,
"4/30/14, 11:36 AM",Luv (sic.) pt3 (Ft. Shing02),5:37,Nujabes,modal soul,Rap & Hip-Hop,,63,"10/9/14, 10:06 AM"
"4/2/11, 10:04 AM",Take Me Home Tonight,4:45,Theo Martins,www.GoodMusicAllDay.com,Rap & Hip-Hop,,12,
"4/2/11, 10:02 AM",Diamonds Are Forever (Remix),3:53,Kanye West Feat. Jay-Z,Promo CD,Rap/Hip Hop,,8,"1/20/12, 7:27 PM"
"6/8/11, 2:49 PM",Foreign Exchange Student ft. Miami Horror,3:37,XV,#squarians,Rap/Hip-Hop,,2,
"10/7/13, 6:53 PM",Is This Love,3:51,Bob Marley,Legend (Remastered) [Bonus Tracks],Reggae,,108,"12/3/14, 8:51 PM"
"10/7/13, 6:53 PM",Could You Be Loved,3:57,Bob Marley,Legend (Remastered) [Bonus Tracks],Reggae,,98,"10/23/13, 10:30 PM"
"10/7/13, 6:53 PM",Three Little Birds,3:00,Bob Marley,Legend (Remastered) [Bonus Tracks],Reggae,,5,"3/10/13, 6:08 PM"
"10/7/13, 6:53 PM",Buffalo Soldier,4:18,Bob Marley,Legend (Remastered) [Bonus Tracks],Reggae,,8,"3/10/13, 5:45 PM"
"10/7/13, 6:53 PM",I Shot the Sheriff,4:40,Bob Marley,Legend (Remastered) [Bonus Tracks],Reggae,,6,"3/10/13, 5:53 PM"
"7/10/12, 9:37 AM",Is This Love (Pied Piper Remix),11:44,Bob Marley & The Wailers,JustExcellentBeats.com,Reggae,,8,"12/19/12, 1:36 PM"
"10/10/12, 7:28 AM",Let Me Know,3:06,Collie Buddz,Collie Buddz,Reggae,,3,"4/6/13, 4:07 PM"
"10/10/12, 7:28 AM",Eyez,4:20,Collie buddz,Playback,Reggae,,1,"10/18/12, 6:17 PM"
"10/7/13, 6:53 PM",Drown In the Now (Radio Edit) [feat. Matisyahu],3:33,The Crystal Method,Light (Bonus Track Version),Reggae,,9,"10/15/13, 8:47 AM"
"6/6/12, 12:42 PM",Rudebwoi Reggae Sound,56:06:00,Dubjunk,www.dubjunks.com,Reggae,,1,"6/6/12, 3:52 PM"
"10/7/13, 6:53 PM",International Love,4:06,Fidel,International Love,Reggae,,150,"12/3/14, 9:49 AM"
"10/7/13, 6:53 PM",Emocionado,3:27,Fidel Nadal,Crucial Cuts,Reggae,,102,"12/3/14, 6:12 PM"
"5/5/12, 9:42 AM",Sensi,2:44,Gyptian,I Can Feel Your Pain,Reggae,,79,"10/28/14, 4:36 PM"
"10/10/12, 7:28 AM",Hold Yuh,3:53,Gyptian,Reggae Gold 2010,Reggae,,1,"10/21/12, 9:12 PM"
"8/7/12, 8:52 PM",One Wish,3:12,Massicker Aka King Mas,One Wish - Single,Reggae,,97,"12/3/14, 9:45 AM"
"10/7/13, 6:53 PM",Smash Lies,3:25,Matisyahu,Light (Bonus Track Version),Reggae,,2,"10/27/13, 1:14 PM"
"10/7/13, 6:53 PM",We Will Walk,3:23,Matisyahu,Light (Bonus Track Version),Reggae,,6,"9/7/12, 4:42 PM"
"10/7/13, 6:53 PM",One Day,3:28,Matisyahu,Light (Bonus Track Version),Reggae,,5,"9/7/12, 4:02 PM"
"10/7/13, 6:53 PM",Escape,3:28,Matisyahu,Light (Bonus Track Version),Reggae,,6,"8/26/12, 5:44 PM"
"10/7/13, 6:53 PM",So Hi So Lo,3:43,Matisyahu,Light (Bonus Track Version),Reggae,,6,"6/9/13, 4:25 PM"
"10/7/13, 6:53 PM",I Will Be Light,3:36,Matisyahu,Light (Bonus Track Version),Reggae,,5,"10/20/13, 7:18 PM"
"10/7/13, 6:53 PM",For You,3:29,Matisyahu,Light (Bonus Track Version),Reggae,,4,"8/26/12, 5:52 PM"
"10/7/13, 6:53 PM",On Nature,3:45,Matisyahu,Light (Bonus Track Version),Reggae,,5,"8/26/12, 6:47 PM"
"10/7/13, 6:53 PM",Motivate,4:21,Matisyahu,Light (Bonus Track Version),Reggae,,7,"10/5/12, 12:53 PM"
"10/7/13, 6:53 PM",Struggla,3:47,Matisyahu,Light (Bonus Track Version),Reggae,,4,"11/17/13, 10:01 PM"
"10/7/13, 6:53 PM",Darkness Into Light,2:54,Matisyahu,Light (Bonus Track Version),Reggae,,6,"8/26/12, 5:30 PM"
"10/7/13, 6:53 PM",Thunder,2:55,Matisyahu,Light (Bonus Track Version),Reggae,,5,"6/9/13, 2:52 PM"
"10/7/13, 6:53 PM",Silence,4:12,Matisyahu,Light (Bonus Track Version),Reggae,,5,"6/8/13, 10:48 AM"
"10/7/13, 6:53 PM",One Day (feat. Akon),3:40,Matisyahu,Light (Bonus Track Version),Reggae,,7,"6/8/13, 3:58 PM"
"10/7/13, 6:53 PM",Temple,4:22,Matisyahu,Light (Bonus Track Version),Reggae,,6,"10/30/13, 3:09 PM"
"10/7/13, 6:53 PM",7 Beggars,4:51,Matisyahu,Light (Bonus Track Version),Reggae,,5,"6/9/13, 9:50 AM"
"10/7/13, 6:53 PM",Aish Tamid,6:48,Matisyahu,Shake Off the Dust... Arise,Reggae,,8,"12/18/13, 4:26 PM"
"10/7/13, 6:53 PM",Close My Eyes,4:56,Matisyahu,Shake Off the Dust... Arise,Reggae,,5,"8/26/12, 5:23 PM"
"10/7/13, 6:53 PM",Fire of Heaven / Altar of Earth,3:59,Matisyahu,Youth,Reggae,,6,"10/5/12, 8:24 AM"
"10/7/13, 6:53 PM",Youth,4:19,Matisyahu,Youth,Reggae,,4,"3/14/13, 3:29 PM"
"10/7/13, 6:53 PM",Time of Your Song,4:26,Matisyahu,Youth,Reggae,,3,"7/19/12, 7:11 AM"
"10/7/13, 6:53 PM",Dispatch the Troops,4:04,Matisyahu,Youth,Reggae,,8,"10/26/13, 1:30 PM"
"10/7/13, 6:53 PM",Indestructible,4:09,Matisyahu,Youth,Reggae,,6,"8/26/12, 6:04 PM"
"10/7/13, 6:53 PM",What I'm Fighting For,2:10,Matisyahu,Youth,Reggae,,4,"7/16/12, 1:11 PM"
"10/7/13, 6:53 PM",Jerusalem,4:00,Matisyahu,Youth,Reggae,,14,"11/20/13, 9:18 PM"
"10/7/13, 6:53 PM",WP,3:59,Matisyahu,Youth,Reggae,,6,"7/18/12, 6:37 PM"
"10/7/13, 6:53 PM",Shalom / Saalam,1:04,Matisyahu,Youth,Reggae,,3,"10/22/12, 6:18 PM"
"10/7/13, 6:53 PM",Late Night In Zion,3:14,Matisyahu,Youth,Reggae,,6,"8/26/12, 6:39 PM"
"10/7/13, 6:53 PM",Unique Is My Dove,3:23,Matisyahu,Youth,Reggae,,5,"9/11/14, 4:20 PM"
"10/7/13, 6:53 PM",Ancient Lullaby,4:18,Matisyahu,Youth,Reggae,,6,"8/26/12, 5:14 PM"
"10/7/13, 6:53 PM",King Without a Crown,3:42,Matisyahu,Youth,Reggae,,97,"12/3/14, 6:16 PM"
"8/7/12, 8:52 PM",Pass the Highgrade,3:25,Mox,Til Now,Reggae,,108,"10/28/14, 4:33 PM"
"10/10/12, 7:28 AM",lioness on the rise,4:06,Queen Ifrica,All,Reggae,,5,"4/6/13, 5:50 AM"
"10/10/12, 7:28 AM",Far Away,3:41,Queen Ifrica,Reggea Gold 2009,Reggae,,1,"3/28/13, 12:52 PM"
"10/10/12, 7:28 AM",King & Queen,4:26,Richie Spice & Alison Hinds,Single,Reggae,,1,"10/15/12, 1:11 PM"
"10/7/13, 6:53 PM",Run,4:04,Selasee Atiase,Run,Reggae,,5,"11/4/12, 8:42 PM"
"10/7/13, 6:53 PM",It Wasn't Me,3:48,Shaggy,Hot Shot,Reggae,,24,"6/8/13, 12:32 PM"
"10/7/13, 6:53 PM",Sweet Soca Music,3:09,Sugar Daddy,Indeed,Reggae,,80,"10/28/14, 4:13 PM"
"5/3/12, 3:01 PM",Poor People Land,3:47,Vybz Kartel,All,Reggae,,101,"12/3/14, 9:42 AM"
"6/1/14, 6:33 AM",No Women No Cry (Los Frequencies Bootleg),3:56,Bob Marley,LF,Reggae House,,41,"10/8/14, 9:41 AM"
"10/7/13, 6:53 PM",Energía,3:41,Alexis & Fido,Perreología,Reggaeton y Hip-Hop,,4,"2/1/13, 3:51 PM"
"10/7/13, 6:53 PM",Na de Na,3:23,"Angel y Khriz, Gocho & John Eric",Showtime,Reggaeton y Hip-Hop,,1,"5/5/12, 12:19 AM"
"10/7/13, 6:53 PM",Gasolina,3:13,Daddy Yankee,Barrio Fino,Reggaeton y Hip-Hop,,3,"5/6/11, 10:27 PM"
"10/7/13, 6:53 PM",Rompe,3:09,Daddy Yankee,Barrio Fino en Directo (Live),Reggaeton y Hip-Hop,,6,"5/5/12, 12:25 AM"
"10/7/13, 6:53 PM",Pose,3:37,Daddy Yankee,Talento de Barrio (Original Motion Picture Soundtrack),Reggaeton y Hip-Hop,,3,
"10/7/13, 6:53 PM",Hasta Que Salga el Sol,4:05,Don Omar,Don Omar Presents MTO2 - New Generation,Reggaeton y Hip-Hop,,12,"7/1/12, 5:36 PM"
"10/7/13, 6:53 PM",Dutty Love (feat. Natti Natasha),4:45,Don Omar,Don Omar Presents MTO2 - New Generation,Reggaeton y Hip-Hop,,22,"1/29/13, 6:39 PM"
"10/7/13, 6:53 PM",Reza Por Mí,3:16,Ivy Queen,Sentimiento,Reggaeton y Hip-Hop,,4,"8/28/14, 12:58 AM"
"10/7/13, 6:53 PM",Me Estás Tentando,3:49,Wisin & Yandel,La Mente Maestra,Reggaeton y Hip-Hop,,1,
"10/7/13, 6:53 PM",Inténtalo (feat. América Sierra & El Bebeto),3:13,3BallMTY,Inténtalo,Reggaeton y Hip-Hop,,3,"6/8/13, 2:39 PM"
"4/2/11, 12:01 PM",Chica Bomb [Released by A!ex] ,3:34,Dan Balan, [Released by A!ex] , [Released by A!ex] ,,29,"5/30/12, 9:50 PM"
"10/10/12, 7:28 AM",Comme Des Enfants (Le Matos Andy Carmichael Remix),5:13,Coeur De Pirate,,Remix,,1,"11/16/12, 7:56 PM"
"8/8/13, 9:22 PM",That's A Pretty Good Love (DJ Prince Power Bossa Remix),3:30,Big Maybelle,www.djprince.no,rhythmic Soul,,17,"8/22/13, 7:06 AM"
"10/7/13, 6:53 PM",Same Old Song and Dance (Live),5:58,Aerosmith,A Little South of Sanity (Live),Rock,,9,"10/14/13, 12:48 PM"
"10/7/13, 6:53 PM",Dream On (Live),4:51,Aerosmith,A Little South of Sanity (Live),Rock,,11,"12/10/13, 4:56 PM"
"10/7/13, 6:53 PM",Walk This Way (Live),4:08,Aerosmith,A Little South of Sanity (Live),Rock,,8,"12/12/13, 11:16 PM"
"10/7/13, 6:53 PM",Sweet Emotion (Live),5:57,Aerosmith,A Little South of Sanity (Live),Rock,,7,"10/14/13, 11:47 AM"
"10/7/13, 6:53 PM",House of the Rising Sun,4:32,The Animals,Retrospective,Rock,,9,"6/20/14, 9:36 AM"
"10/7/13, 6:53 PM",Heat of the Moment,3:48,Asia,Asia,Rock,,4,"10/20/12, 3:42 PM"
"10/7/13, 6:53 PM",Boston,4:03,Augustana,,Rock,,2,"11/21/13, 7:03 PM"
"10/7/13, 6:53 PM",Mother Says,5:55,Barnstorm,20th Century Masters - The Millennium Collection: The Best of Joe Walsh,Rock,,5,"5/24/14, 11:42 AM"
"10/7/13, 6:53 PM",Turn to Stone,5:17,Barnstorm,20th Century Masters - The Millennium Collection: The Best of Joe Walsh,Rock,,2,"8/26/12, 4:34 PM"
"10/7/13, 6:53 PM",Here We Go,5:01,Barnstorm,20th Century Masters - The Millennium Collection: The Best of Joe Walsh,Rock,,2,"11/17/12, 12:13 PM"
"4/27/09, 2:45 PM",You Don't Know Me (feat. Regina Spektor),3:10,Ben Folds,Way to Normal (Deluxe Version),Rock,,,
"10/7/13, 6:53 PM",Piano Man,5:36,Billy Joel,The Essential Billy Joel,Rock,,15,"11/28/14, 11:12 AM"
"10/7/13, 6:53 PM",You're My Home,3:12,Billy Joel,The Essential Billy Joel,Rock,,1,"10/16/11, 4:04 PM"
"10/7/13, 6:53 PM",Captain Jack,7:16,Billy Joel,The Essential Billy Joel,Rock,,4,"10/17/14, 9:58 PM"
"10/7/13, 6:53 PM",The Entertainer,3:39,Billy Joel,The Essential Billy Joel,Rock,,1,"10/20/14, 8:19 AM"
"10/7/13, 6:53 PM",Say Goodbye to Hollywood,4:36,Billy Joel,The Essential Billy Joel,Rock,,6,"6/9/13, 9:39 PM"
"10/7/13, 6:53 PM",Miami 2017 (I've Seen the Lights Go Out On Broadway),5:12,Billy Joel,The Essential Billy Joel,Rock,,2,"10/6/11, 9:09 PM"
"10/7/13, 6:53 PM",New York State of Mind,6:02,Billy Joel,The Essential Billy Joel,Rock,,4,"6/8/13, 2:49 PM"
"10/7/13, 6:53 PM",She's Always a Woman,3:19,Billy Joel,The Essential Billy Joel,Rock,,8,"10/20/14, 7:47 AM"
"10/7/13, 6:53 PM",Movin' Out (Anthony's Song),3:28,Billy Joel,The Essential Billy Joel,Rock,,5,"11/28/14, 11:20 AM"
"10/7/13, 6:53 PM",Only the Good Die Young (Single Version),3:53,Billy Joel,The Essential Billy Joel,Rock,,3,"10/19/14, 5:03 AM"
"10/7/13, 6:53 PM",Just the Way You Are,4:49,Billy Joel,The Essential Billy Joel,Rock,,1,"9/27/11, 4:56 PM"
"10/7/13, 6:53 PM",Honesty,3:51,Billy Joel,The Essential Billy Joel,Rock,,5,"11/28/14, 11:16 AM"
"10/7/13, 6:53 PM",My Life,4:42,Billy Joel,The Essential Billy Joel,Rock,,4,"10/20/14, 8:24 AM"
"10/7/13, 6:53 PM",It's Still Rock and Roll to Me,2:57,Billy Joel,The Essential Billy Joel,Rock,,5,"10/17/14, 10:04 PM"
"10/7/13, 6:53 PM",You May Be Right,4:11,Billy Joel,The Essential Billy Joel,Rock,,5,"8/26/12, 2:44 PM"
"10/7/13, 6:53 PM",Don't Ask Me Why,2:57,Billy Joel,The Essential Billy Joel,Rock,,4,"10/17/14, 10:01 PM"
"10/7/13, 6:53 PM",She's Got a Way (Live),3:00,Billy Joel,The Essential Billy Joel,Rock,,5,"6/9/13, 4:19 AM"
"10/7/13, 6:53 PM",Allentown,3:50,Billy Joel,The Essential Billy Joel,Rock,,1,"9/14/11, 11:11 AM"
"10/7/13, 6:53 PM",Goodnight Saigon,7:03,Billy Joel,The Essential Billy Joel,Rock,,2,
"10/7/13, 6:53 PM",An Innocent Man,5:18,Billy Joel,The Essential Billy Joel,Rock,,,
"10/7/13, 6:53 PM",Uptown Girl,3:15,Billy Joel,The Essential Billy Joel,Rock,,2,"9/27/11, 5:05 PM"
"10/7/13, 6:53 PM",The Longest Time,3:37,Billy Joel,The Essential Billy Joel,Rock,,2,"11/9/12, 3:53 PM"
"10/7/13, 6:53 PM",Tell Her About It,3:49,Billy Joel,The Essential Billy Joel,Rock,,,
"10/7/13, 6:53 PM",Leave a Tender Moment Alone,3:51,Billy Joel,The Essential Billy Joel,Rock,,3,"11/24/12, 1:28 PM"
"10/7/13, 6:53 PM",A Matter of Trust,4:08,Billy Joel,The Essential Billy Joel,Rock,,2,"6/10/13, 3:02 AM"
"10/7/13, 6:53 PM",I Go to Extremes,4:21,Billy Joel,The Essential Billy Joel,Rock,,1,"10/20/13, 8:08 PM"
"10/7/13, 6:53 PM",We Didn't Start the Fire,4:48,Billy Joel,The Essential Billy Joel,Rock,,8,"10/20/14, 7:53 AM"
"10/7/13, 6:53 PM",Leningrad,4:03,Billy Joel,The Essential Billy Joel,Rock,,,
"10/7/13, 6:53 PM","The Downeaster ""Alexa""",3:42,Billy Joel,The Essential Billy Joel,Rock,,2,"10/17/13, 6:14 PM"
"10/7/13, 6:53 PM",And So It Goes,3:36,Billy Joel,The Essential Billy Joel,Rock,,1,
"10/7/13, 6:53 PM",The River of Dreams,4:06,Billy Joel,The Essential Billy Joel,Rock,,4,"10/20/14, 8:28 AM"
"10/7/13, 6:53 PM",All About Soul (Remix),5:57,Billy Joel,The Essential Billy Joel,Rock,,2,"9/27/11, 5:02 PM"
"10/7/13, 6:53 PM","Lullabye (Goodnight, My Angel)",3:30,Billy Joel,The Essential Billy Joel,Rock,,2,"11/23/14, 7:51 PM"
"10/7/13, 6:53 PM",Waltz No. 1 (Nunley's Carousel),6:52,Billy Joel,The Essential Billy Joel,Rock,,7,"10/24/13, 4:48 PM"
"10/7/13, 6:53 PM",Invention In C Minor,1:00,Billy Joel,The Essential Billy Joel,Rock,,5,"6/8/13, 10:48 PM"
"10/7/13, 6:53 PM",Baby Grand,4:03,Billy Joel & Ray Charles,The Essential Billy Joel,Rock,,1,
"4/6/12, 7:38 PM",Howlin' For You,3:12,The Black Keys,Brothers,Rock,,7,"4/7/12, 2:34 PM"
"10/7/13, 6:53 PM",Fatigué,3:30,Blankass,Elliott,Rock,,2,"9/30/13, 5:11 PM"
"10/7/13, 6:53 PM",Like a Rolling Stone,6:07,Bob Dylan,The Essential Bob Dylan,Rock,,4,"10/16/11, 1:56 PM"
"10/7/13, 6:53 PM",Hurricane,8:32,Bob Dylan,The Essential Bob Dylan,Rock,,3,"2/21/12, 1:04 PM"
"10/7/13, 6:53 PM",A Hard Rain's a-Gonna Fall,6:51,Bob Dylan,Playlist: The Very Best of Bob Dylan - 1960's,Rock,,,
"10/7/13, 6:53 PM",The Times They Are a-Changin',3:12,Bob Dylan,Playlist: The Very Best of Bob Dylan - 1960's,Rock,,1,"10/21/11, 4:53 PM"
